NAME, WHILE_WAIT, SYNCHRONIZED_METHODS, SYNCHRONIZED_BLOCKS, WHILE_WAIT, CONDITIONAL_WAIT, DOUBLE_CHECKED_LOCK, LOCK_CALLS, UNLOCK_CALLS, WAIT_CALLS, NOTIFY_CALLS, NOTIFYALL_CALLS, SLEEP_CALLS, YIELD_CALLS, JOIN_CALLS, START_CALLS, RUN_CALLS, NESTEDNESS_LOCKS, NESTEDNESS_SYNCHRONIZED, NESTEDNESS_CONDITIONALS, NESTEDNESS_LOOPS
JGroups->MyReceiver->viewAccepted(538880), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
JGroups->MyThread->viewAccepted(867757), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0
JGroups->MyThread->run(433642), 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
JGroups->OOBTest->send(76099), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 2, 1
JGroups->BlockingReceiver->receive(708499), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
JGroups->ConnectionMapTest->testConcurrentConnect(32401), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 4, 0, 0, 0, 0, 0
JGroups->UNICAST2_StressTest->start(915453), 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 3, 2
JGroups->UNICAST_StressTest->start(985356), 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 3, 2
JGroups->AckReceiverWindowStressTest->start(356032), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1
JGroups->BlockingReceiver->receive(800452), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0
JGroups->MyReceiver->receive(148947), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
JGroups->SleeperThread->runWait(204908), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
JGroups->NakackTest->testReceptionOfAllMessages(808891), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2
JGroups->ReceiverPeer->receive(612873), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0
JGroups->MyNAKACKPeer->run(78511), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
JGroups->NakReceiverWindowTest2->testConcurrentInsertions(70593), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1
JGroups->NakReceiverWindowTest2->testConcurrentRandomInsertions(399286), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1
JGroups->NakReceiverWindowTest2->testConcurrentInsertionOfSameSeqno(235984), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1
JGroups->QueueTest->testConcurrentAccess(442608), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 1
JGroups->MyDropMessage->testDroppedMessages(980069), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2
JGroups->MyDropMessage->testCrashFailure(561914), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2
JGroups->MyDropMessage->testNetworkPartition(352663), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 2
JGroups->ReceiverPeer->receive(887792), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0
JGroups->MyPeer->run(725574), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
JGroups->Receiver->receive(909481), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0
JGroups->Receiver->_testReceptionOfAllMessages(961197), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
JGroups->PerfTpTest->start(47030), 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
JGroups->RoundTrip->receive(60657), 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
JGroups->RoundTrip->sendRequests(664690), 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2
JGroups->RoundTripMulticast->sendRequests(839105), 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 2, 2
JGroups->ViewDeliveryDemo->main(383831), 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1
JGroups->MyReceiver->block(858405), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
JGroups->MyReceiver->unblock(747282), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
JGroups->ResultSet->add(548534), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
JGroups->ResultSet->block(659122), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
JGroups->ResultSet->reset(89730), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
JGroups->Test->handleData(409025), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 4, 0
JGroups->Sender->runDiscoveryPhase(321627), 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1
JGroups->Sender->waitForAllOKs(337893), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
JGroups->Sender->main(981415), 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 2
JGroups->TimeSchedulerStressTest->start(143072), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1
JGroups->UnicastContentionTest->start(835936), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1
Minecraft-Server-Mod->PluginLoader->callCustomHook(620270), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
apache-ofbiz-09.04->ApacheFopWorker->getFactoryInstance(81638), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->BSFEngine->serviceInvoker(843290), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->BsfEventHandler->invoke(947303), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0
apache-ofbiz-09.04->BshUtil->getMasterInterpreter(111884), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->BshUtil->runBshAtLocation(302143), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->CachedClassLoader->loadClass(456796), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0
apache-ofbiz-09.04->CachedClassLoader->getResource(202199), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0
apache-ofbiz-09.04->ComponentConfig->getComponentConfig(935352), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0
apache-ofbiz-09.04->ComponentConfig->getAppBarWebInfos(854270), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 2
apache-ofbiz-09.04->ComponentLoaderConfig->getRootComponents(855323), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->ConfigXMLReader->getControllerConfig(464353), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ConnectionFactory->getManagedConnectionFactory(390507), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->ContainerConfig->getContainer(603927), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0
apache-ofbiz-09.04->ContainerConfig->getContainers(383038), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0
apache-ofbiz-09.04->DispatchContext->getLocalServiceMap(675541), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1
apache-ofbiz-09.04->DispatchContext->getGlobalServiceMap(711918), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1
apache-ofbiz-09.04->EntityEcaUtil->getEntityEcaCache(569273), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->EntityListCache->get(331286), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->EventFactory->getEventHandler(951362), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->FlexibleLocation->resolveLocation(988133), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->FlexibleMapAccessor->TYPE(84038), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->FlexibleStringExpander->getInstance(869948), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->FormFactory->getFormFromLocation(525215), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->FormFactory->getFormFromWebappContext(858129), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->FormFactory->readFormDocument(378598), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1
apache-ofbiz-09.04->FreeMarkerWorker->renderTemplateFromString(439807), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->FreeMarkerWorker->getTemplate(600943), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->GenericDAO->getGenericDAO(367955), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->GenericDelegator->getGenericDelegator(805353), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->EntityEcaRuleRunner->getNextSeqIdLong(637578), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->GenericDispatcher->getLocalDispatcher(556213), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->GenericEngineFactory->getGenericEngine(803417), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->GenericHelperFactory->getHelper(80634), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->JasperReportsJXlsViewHandler->render(87721), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->JasperReportsPdfViewHandler->render(876207), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->JasperReportsPoiXlsViewHandler->render(80589), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->JavaEventHandler->invoke(286974), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->JmsListenerFactory->loadListener(674901), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->JNDIContextFactory->getInitialContext(406515), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0
apache-ofbiz-09.04->JNDIFactory->getTransactionManager(777129), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0
apache-ofbiz-09.04->JNDIFactory->getUserTransaction(728958), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0
apache-ofbiz-09.04->JobManager->poll(658285), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2
apache-ofbiz-09.04->JobPoller->next(448869), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->JobPoller->queueNow(842465), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1
apache-ofbiz-09.04->KeyboardAdaptor->getInstance(222683), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->MenuFactory->getMenuFromWebappContext(630819), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->MenuFactory->getMenuFromLocation(676287), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->ModelDataFileReader->getModelDataFileReader(874321), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->ModelDataFileReader->getModelDataFiles(59761), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1
apache-ofbiz-09.04->ModelFieldTypeReader->getModelFieldTypeReader(280099), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ModelFieldTypeReader->getFieldTypeCache(506309), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1
apache-ofbiz-09.04->ModelGroupReader->getModelGroupReader(27062), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ModelGroupReader->getGroupCache(543307), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2
apache-ofbiz-09.04->ModelReader->getModelReader(386444), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ModelReader->getEntityCache(938996), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 4
apache-ofbiz-09.04->ModelServiceReader->getModelServices(563944), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 1
apache-ofbiz-09.04->ObjectType->loadClass(930212), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0
apache-ofbiz-09.04->OfbizBshBsfEngine->eval(730166), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0
apache-ofbiz-09.04->PosDialog->getInstance(473465), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->PosScreen->getScreenLocation(532181), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->RegionManager->getRegions(976040), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->ResourceLoader->getLoader(609796), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->ResourceLoader->getXmlDocument(733904), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->ScreenFactory->getScreensFromLocation(472536), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->ScreenFactory->getScreenFromWebappContext(966466), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->SequenceUtil->getBank(860150), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->SequenceBank->fillBank(310126), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 5, 1
apache-ofbiz-09.04->ServerHitBin->countHit(197443), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ServerHitBin->countHitSinceStart(477429), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ServiceConfigUtil->getNotificationGroup(948475), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ServiceDispatcher->getInstance(604281), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->SimpleMapProcessor->getProcessors(311456), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->SimpleMapProcessor->getProcessors(714786), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->SimpleMethod->getSimpleMethods(397421), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->SimpleMethod->getSimpleMethods(523796), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->SimpleMethod->getDirectSimpleMethods(144325), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->TransactionFactory->getTransactionFactory(74447), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->TreeFactory->getTreeFromLocation(896074), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->TreeFactory->getTreeFromWebappContext(952580), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->URLConnector->openConnection(236372), 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0
apache-ofbiz-09.04->URLConnectorThread->run(736662), 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->UtilDateTime->availableTimeZones(191687), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1
apache-ofbiz-09.04->UtilMisc->availableLocales(65900), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1
apache-ofbiz-09.04->UtilProperties->getFallbackLocale(235653), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->UtilProperties->getDefaultCandidateLocales(501552), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->UtilResourceBundle->getBundle(894285), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1
apache-ofbiz-09.04->UtilTimer->getTimer(893067), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ValueLinkApi->getInstance(996583), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ValueLinkApi->getWorkingKeyIndex(292991), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->ViewFactory->getViewHandler(365969), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
apache-ofbiz-09.04->VisitHandler->getVisit(853039), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0
apache-ofbiz-09.04->VisitHandler->getVisitor(540128), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1
apache-ofbiz-09.04->WfFactory->getWfProcessMgr(884121), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
apache-ofbiz-09.04->WfFactory->getClient(798703), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
bds114->ImageLoader->queuePhoto(916331), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0
bds114->PhotosLoader->run(103212), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
cassandra->CircuitFrame->verifyRing(447653), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2
cassandra->BinaryMemtable->put(317602), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0
cassandra->ColumnFamilyStore->maybeSwitchMemtable(870932), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1
cassandra->ColumnFamilyStore->getMemtableThreadSafe(398914), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->CompactionManager->submitMinorIfNeeded(466178), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1
cassandra->CompactionManager->performCleanup(38), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
cassandra->CompactionManager->submitMajor(468496), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1
cassandra->CompactionManager->submitValidation(712354), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
cassandra->CompactionManager->submitIndexBuild(451838), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0
cassandra->CompactionManager->submitSSTableBuild(256472), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->RowIteratorFactory->memtableEntryIterator(180557), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->Table->open(946694), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
cassandra->Table->apply(731152), 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 3
cassandra->IndexBuilder->build(952922), 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2
cassandra->TokenMetadata->updateNormalToken(439349), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0
cassandra->TokenMetadata->addBootstrapToken(597868), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
cassandra->TokenMetadata->removeBootstrapToken(847573), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
